date,wd,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D
2019-03-06,(三),23333.0,23333.0,22406.0,22406.0,21993.0,10.0,413.0,4590.0,11749.0,5421.0,750.0,14.0,63.0,130.0,26.0,126.53,126.53,125.71,125.71,126.4,69.55,88.73,108.26,125.33,142.43,164.28,159.82,165.1,166.39,161.12,64.58,64.58,64.97,64.97,65.06,0.0,0.09,35.23,57.95,65.49,65.56,63.74,63.18,65.87,70.78,64.94,67.2
2019-03-07,(四),23336.0,23249.0,22221.0,22221.0,21857.0,22.0,364.0,4688.0,11582.0,5436.0,760.0,9.0,49.0,66.0,27.0,126.5,126.51,125.46,125.46,126.06,68.47,89.28,108.06,125.11,142.54,164.66,160.83,163.6,165.84,164.44,64.92,64.91,65.36,65.37,65.45,0.01,0.09,34.72,57.96,65.08,65.99,64.56,63.22,60.75,65.99,73.68,68.55
2019-03-08,(五),24555.0,24555.0,23550.0,23550.0,23220.0,27.0,330.0,4774.0,12677.0,5579.0,739.0,14.0,37.0,115.0,24.0,126.52,126.52,125.6,125.6,126.13,65.45,88.61,108.26,125.15,142.24,164.51,159.85,160.8,171.33,162.08,64.35,64.35,64.68,64.67,64.73,-0.01,0.05,33.67,58.86,64.72,64.91,64.2,64.78,67.87,67.21,71.44,63.17
2019-03-09,(六),17578.0,17493.0,16829.0,16829.0,16593.0,5.0,236.0,3646.0,9272.0,3459.0,569.0,10.0,81.0,96.0,29.0,125.8,125.81,124.78,124.78,125.28,62.5,89.91,108.14,124.68,142.08,167.65,163.85,171.7,174.35,162.38,64.38,64.37,64.8,64.8,64.87,0.0,0.07,35.29,58.24,64.73,65.41,63.91,60.97,59.69,72.27,53.36,63.87
2019-03-10,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,(一),23926.0,23846.0,22733.0,22733.0,22439.0,22.0,294.0,4635.0,12228.0,5384.0,789.0,0.0,125.0,67.0,0.0,126.62,126.63,125.55,125.55,126.03,66.8,88.99,108.33,125.07,142.03,165.17,0.0,163.9,168.13,0.0,64.01,63.99,64.45,64.45,64.5,0.0,0.05,34.6,58.81,64.83,64.62,63.72,64.3,0.0,70.14,76.73,0.0
2019-03-12,(二),22652.0,22652.0,21701.0,21701.0,21357.0,15.0,344.0,4509.0,11704.0,4965.0,657.0,11.0,55.0,73.0,40.0,126.17,126.17,125.24,125.24,125.83,67.83,88.7,108.17,125.12,142.1,165.07,160.13,164.2,168.95,163.83,63.69,63.69,64.02,64.02,64.1,0.0,0.08,35.45,57.6,64.12,64.43,63.17,64.62,68.51,68.63,72.27,64.54
2019-03-13,(三),23366.0,23289.0,22393.0,22393.0,21969.0,22.0,424.0,5120.0,11917.0,4798.0,567.0,8.0,48.0,64.0,14.0,124.93,124.94,124.29,124.29,124.98,69.25,88.57,108.02,124.82,142.34,164.16,162.0,165.2,166.02,164.07,63.94,63.92,64.31,64.31,64.39,0.0,0.08,33.03,58.14,64.18,64.66,63.76,64.03,60.59,70.9,74.34,66.65
2019-03-14,(四),23109.0,23109.0,22096.0,22096.0,21710.0,19.0,386.0,5044.0,11653.0,4785.0,767.0,11.0,120.0,79.0,18.0,125.53,125.53,124.58,124.58,125.21,63.8,88.98,107.93,124.93,142.11,166.2,162.9,170.2,165.15,163.56,63.92,63.92,64.35,64.35,64.44,0.0,0.09,28.76,57.07,64.34,64.75,63.4,64.59,60.14,71.93,76.53,65.95
2019-03-15,(五),25268.0,25182.0,24091.0,24091.0,23756.0,14.0,335.0,4568.0,12649.0,6229.0,955.0,11.0,105.0,158.0,36.0,127.51,127.53,126.5,126.5,127.03,69.36,88.88,108.19,125.2,142.6,165.11,160.77,164.3,169.22,161.53,64.43,64.41,64.85,64.85,64.91,0.0,0.06,38.41,58.95,65.14,65.2,63.94,63.31,64.54,67.41,74.97,61.9
2019-03-16,(六),17371.0,17371.0,16780.0,16780.0,16561.0,5.0,219.0,3772.0,9389.0,3171.0,546.0,13.0,78.0,89.0,49.0,125.33,125.33,124.55,124.55,125.03,71.58,88.9,108.49,124.81,142.24,166.12,173.61,169.0,168.86,162.63,67.01,67.01,67.28,67.28,67.35,0.0,0.07,36.1,59.97,66.78,67.41,67.45,67.79,58.67,73.13,74.0,62.62
2019-03-17,(日),94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,(一),24053.0,24053.0,23097.0,23097.0,22731.0,15.0,366.0,4731.0,12292.0,5469.0,732.0,0.0,98.0,141.0,0.0,126.45,126.45,125.63,125.63,126.23,66.51,88.46,108.19,125.22,142.38,164.95,0.0,164.5,166.45,0.0,65.0,65.0,65.44,65.44,65.52,0.0,0.08,30.69,58.59,65.43,65.6,65.07,65.14,0.0,72.71,71.93,0.0
2019-03-19,(二),23173.0,23173.0,22258.0,22258.0,21948.0,15.0,310.0,4793.0,11927.0,5086.0,653.0,11.0,63.0,50.0,18.0,125.92,125.92,125.1,125.1,125.61,67.25,89.09,108.3,124.98,142.31,163.4,168.04,164.4,165.1,164.78,64.75,64.75,65.08,65.08,65.13,0.0,0.05,36.12,59.97,65.2,65.47,64.33,62.91,59.01,64.54,70.88,67.24
2019-03-20,(三),23821.0,23821.0,22810.0,22810.0,22329.0,13.0,481.0,4795.0,12042.0,5286.0,770.0,37.0,78.0,66.0,25.0,126.08,126.08,125.09,125.09,125.87,69.9,88.95,107.98,125.07,142.44,165.72,160.67,163.6,165.83,161.68,63.86,63.86,64.32,64.32,64.45,0.0,0.13,38.02,56.05,64.58,64.9,63.23,61.32,65.41,70.31,71.08,67.4
2019-03-21,(四),24111.0,24022.0,23026.0,23026.0,22613.0,23.0,413.0,5220.0,12341.0,4867.0,731.0,5.0,57.0,108.0,15.0,125.34,125.35,124.4,124.39,125.07,67.83,87.14,107.98,124.87,142.39,165.49,158.8,165.1,166.93,159.53,63.65,63.63,64.01,64.01,64.13,0.0,0.12,29.83,54.85,63.82,64.54,63.25,62.41,64.09,69.97,69.69,64.76
2019-03-22,(五),24007.0,24007.0,22966.0,22966.0,22518.0,16.0,448.0,4963.0,11822.0,5467.0,830.0,23.0,97.0,116.0,30.0,126.29,126.29,125.26,125.26,125.98,65.63,89.27,107.94,124.97,142.56,166.39,163.17,166.8,167.39,164.87,64.45,64.45,64.78,64.78,64.89,0.0,0.11,32.13,56.39,64.34,65.09,64.7,65.06,63.55,68.83,70.36,64.14
2019-03-23,(六),17825.0,17735.0,17111.0,17111.0,16884.0,2.0,227.0,4063.0,9124.0,3541.0,554.0,15.0,80.0,50.0,11.0,125.3,125.3,124.37,124.37,124.84,72.5,89.45,108.31,124.8,142.04,165.22,160.33,170.3,166.46,163.73,65.3,65.29,65.6,65.59,65.66,-0.01,0.06,39.02,58.71,65.35,66.08,64.7,64.28,62.03,74.77,68.95,66.11
2019-03-24,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,(一),24140.0,24055.0,23081.0,23081.0,22743.0,12.0,338.0,4831.0,12285.0,5456.0,750.0,0.0,78.0,93.0,0.0,126.47,126.48,125.54,125.54,126.08,67.11,88.94,108.33,125.18,142.55,164.25,0.0,164.0,169.08,0.0,64.37,64.35,64.72,64.72,64.8,0.0,0.08,32.31,57.49,65.22,65.01,63.87,62.76,0.0,69.24,71.97,0.0
2019-03-26,(二),22859.0,22859.0,21973.0,21973.0,21562.0,18.0,411.0,5237.0,11687.0,4437.0,651.0,6.0,53.0,83.0,59.0,124.85,124.85,124.07,124.07,124.74,60.52,88.61,107.98,124.89,142.24,166.46,174.0,169.4,166.47,164.59,64.37,64.37,64.72,64.72,64.82,0.0,0.1,25.55,56.94,64.47,65.19,64.12,63.38,57.61,67.71,71.51,64.76
2019-03-27,(三),23619.0,23531.0,22648.0,22648.0,22147.0,16.0,501.0,5305.0,11911.0,4777.0,602.0,22.0,46.0,58.0,28.0,124.82,124.82,124.06,124.06,124.85,69.72,89.15,107.81,124.97,142.16,164.37,162.9,164.3,163.69,171.75,64.8,64.79,65.16,65.16,65.28,0.0,0.12,34.88,57.61,64.9,65.69,64.72,63.03,60.35,61.15,70.62,64.22
2019-03-28,(四),23666.0,23666.0,22644.0,22644.0,22189.0,25.0,455.0,4998.0,12154.0,4840.0,713.0,22.0,69.0,86.0,20.0,125.46,125.46,124.56,124.56,125.3,65.56,88.67,108.57,124.82,142.22,163.8,159.95,166.0,163.1,161.5,64.53,64.53,64.99,65.0,65.12,0.01,0.13,28.39,56.4,64.65,65.5,64.56,63.4,65.5,66.39,69.19,63.98
2019-03-29,(五),26523.0,26435.0,25313.0,25313.0,24866.0,30.0,447.0,5751.0,13192.0,5660.0,882.0,17.0,94.0,114.0,38.0,125.69,125.71,124.76,124.76,125.4,69.41,89.13,108.17,124.93,142.14,165.49,161.61,164.6,168.0,163.53,65.13,65.11,65.44,65.44,65.53,0.0,0.09,40.69,58.41,64.86,65.71,65.52,64.98,66.86,67.81,72.54,60.71
2019-03-30,(六),18374.0,18374.0,17729.0,17729.0,17488.0,10.0,241.0,4203.0,9613.0,3449.0,593.0,12.0,74.0,103.0,34.0,125.14,125.14,124.16,124.16,124.64,63.89,89.39,108.21,124.63,142.0,165.66,163.33,166.6,167.41,163.47,66.29,66.29,66.59,66.59,66.65,0.0,0.06,28.98,59.86,66.42,66.91,66.11,65.38,59.59,69.21,69.5,65.74
2019-03-31,(日),91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,(一),26709.0,26709.0,25528.0,25528.0,25094.0,20.0,434.0,5445.0,13340.0,6110.0,878.0,0.0,82.0,81.0,36.0,126.27,126.27,125.23,125.24,125.86,67.69,88.92,108.13,124.98,142.32,164.52,0.0,163.8,168.04,161.14,64.57,64.57,64.96,64.96,65.04,0.0,0.08,32.7,58.41,65.13,65.37,64.09,63.72,0.0,71.79,75.07,66.87
2019-04-02,(二),27208.0,27084.0,26052.0,26052.0,25608.0,11.0,444.0,5650.0,13917.0,5732.0,997.0,24.0,114.0,131.0,40.0,126.22,126.32,125.05,125.05,125.69,70.0,88.45,108.37,124.94,142.46,165.65,162.06,162.1,167.69,165.58,66.19,66.14,66.57,66.57,66.66,0.0,0.09,38.59,59.42,67.04,66.79,65.77,66.52,72.77,71.73,73.24,66.27
2019-04-03,(三),30200.0,30200.0,29021.0,29021.0,28476.0,22.0,545.0,6250.0,15130.0,6650.0,1160.0,48.0,167.0,193.0,38.0,126.33,126.33,125.33,125.33,126.04,66.75,88.35,108.22,125.02,142.37,165.57,161.55,170.1,166.2,160.18,68.07,68.07,68.33,68.33,68.42,0.0,0.09,38.16,61.87,67.79,68.62,68.28,68.01,70.81,68.41,73.68,64.4
2019-04-04,(四),12123.0,11983.0,11533.0,11533.0,11338.0,13.0,195.0,2711.0,6148.0,2325.0,442.0,0.0,76.0,78.0,0.0,125.5,125.52,124.43,124.43,125.02,69.38,89.92,108.26,124.86,142.16,166.54,0.0,168.7,166.88,0.0,70.54,70.53,70.91,70.9,70.96,-0.01,0.05,42.64,66.32,72.13,70.99,69.61,69.21,0.0,70.42,77.73,0.0
2019-04-05,(五),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-06,(六),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-07,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08,(一),23896.0,23896.0,22848.0,22848.0,22540.0,23.0,308.0,4489.0,12447.0,5421.0,753.0,0.0,77.0,106.0,0.0,126.69,126.69,125.72,125.72,126.21,66.95,89.43,108.34,125.11,142.23,164.31,0.0,164.8,165.7,0.0,67.4,67.4,67.79,67.79,67.85,0.0,0.06,37.78,61.82,67.91,67.94,67.49,66.66,0.0,68.36,73.19,0.0
2019-04-09,(二),22070.0,22070.0,21132.0,21132.0,20743.0,15.0,389.0,4602.0,11277.0,4717.0,660.0,0.0,50.0,85.0,12.0,125.75,125.75,124.83,124.83,125.51,68.03,88.68,108.27,125.05,142.17,165.14,0.0,164.1,167.66,163.42,68.13,68.13,68.45,68.45,68.54,0.0,0.09,36.79,61.73,68.49,68.85,67.83,67.59,0.0,75.18,69.82,68.32
2019-04-10,(三),22751.0,22637.0,21602.0,21602.0,21177.0,36.0,425.0,4972.0,11399.0,4659.0,746.0,0.0,49.0,68.0,30.0,125.33,125.35,124.35,124.36,125.06,68.66,89.15,107.98,124.92,142.38,164.59,0.0,165.5,166.33,161.37,69.1,69.08,69.51,69.51,69.62,0.0,0.11,30.01,61.95,69.14,69.81,69.53,68.42,0.0,70.78,73.91,66.3
2019-04-11,(四),22762.0,22762.0,21684.0,21684.0,21344.0,25.0,340.0,4650.0,11581.0,4964.0,816.0,0.0,55.0,68.0,26.0,126.23,126.23,125.05,125.05,125.64,62.41,88.16,108.17,124.98,142.34,165.07,0.0,163.3,167.93,164.46,69.62,69.62,69.96,69.96,70.05,0.0,0.09,32.73,62.23,69.73,70.19,69.85,69.68,0.0,70.34,79.03,66.72
2019-04-12,(五),25392.0,25392.0,24186.0,24186.0,23875.0,15.0,311.0,5017.0,12796.0,5760.0,1076.0,54.0,123.0,100.0,25.0,127.05,127.05,125.86,125.85,126.33,68.62,89.02,108.49,125.03,142.71,165.1,165.09,165.8,166.78,162.12,70.28,70.28,70.69,70.69,70.75,0.0,0.06,42.16,63.62,70.33,70.84,70.66,69.41,70.31,74.83,76.61,66.94
2019-04-13,(六),17454.0,17454.0,16776.0,16776.0,16469.0,28.0,307.0,4137.0,8732.0,3390.0,625.0,29.0,68.0,75.0,38.0,124.94,124.94,124.1,124.1,124.75,65.97,89.35,108.33,124.7,142.35,165.8,162.32,168.1,167.21,162.26,71.3,71.3,71.67,71.67,71.78,0.0,0.11,32.79,63.25,71.12,72.02,71.69,70.22,68.71,77.78,76.41,66.91
2019-04-14,(日),102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,(一),24215.0,24215.0,23058.0,23058.0,22663.0,17.0,395.0,5347.0,11813.0,5305.0,905.0,0.0,91.0,107.0,0.0,126.03,126.03,124.75,124.75,125.37,67.36,88.85,108.03,124.84,142.56,166.1,0.0,163.1,166.96,0.0,70.27,70.27,70.73,70.73,70.82,0.0,0.09,37.44,63.49,70.53,71.08,70.33,69.37,0.0,75.42,74.96,0.0
2019-04-16,(二),23010.0,23010.0,21983.0,21983.0,21456.0,18.0,527.0,5426.0,11203.0,4624.0,766.0,26.0,89.0,57.0,31.0,124.83,124.83,123.83,123.83,124.68,65.96,89.18,107.61,124.88,142.47,164.42,166.71,162.9,166.14,164.35,69.68,69.68,70.15,70.15,70.29,0.0,0.14,37.73,62.32,69.54,70.75,69.93,67.98,71.55,72.49,70.47,69.2
2019-04-17,(三),23382.0,23289.0,22242.0,22242.0,21709.0,15.0,533.0,5170.0,11502.0,4823.0,767.0,42.0,70.0,78.0,24.0,125.28,125.3,124.26,124.26,125.13,68.81,88.82,107.77,124.92,142.41,166.09,160.45,169.1,166.89,164.83,69.45,69.43,69.97,69.96,70.13,-0.01,0.16,34.99,60.7,69.58,70.61,69.56,67.57,69.55,73.32,67.21,70.64
2019-04-18,(四),23104.0,23104.0,22083.0,22083.0,21588.0,14.0,495.0,4694.0,11698.0,4968.0,818.0,10.0,100.0,100.0,18.0,125.96,125.96,124.87,124.87,125.68,68.23,89.44,107.95,124.92,142.29,166.08,161.6,170.0,166.5,164.44,69.24,69.24,69.74,69.74,69.87,0.0,0.13,36.62,61.89,69.69,70.23,69.05,67.85,74.2,74.21,74.16,67.55
2019-04-19,(五),25326.0,25234.0,24158.0,24158.0,23620.0,37.0,538.0,5440.0,12612.0,5267.0,921.0,48.0,100.0,130.0,23.0,125.6,125.6,124.61,124.6,125.42,67.24,88.77,107.92,124.94,142.38,164.72,161.57,162.7,168.72,161.3,69.91,69.9,70.27,70.27,70.42,0.0,0.15,38.39,61.22,69.71,70.51,70.59,70.0,70.3,75.87,72.01,77.49
2019-04-20,(六),16507.0,16507.0,15925.0,15925.0,15682.0,13.0,243.0,3698.0,8405.0,3294.0,587.0,30.0,130.0,101.0,24.0,125.68,125.68,124.84,124.84,125.4,67.24,89.21,108.43,124.75,142.38,166.83,161.95,168.2,171.94,161.17,70.17,70.17,70.55,70.55,70.64,0.0,0.09,35.42,61.94,70.56,70.9,70.37,68.29,71.56,68.16,67.98,67.99
2019-04-21,(日),91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,(一),24015.0,24015.0,22944.0,22944.0,22521.0,27.0,423.0,5227.0,12149.0,4969.0,795.0,0.0,86.0,90.0,0.0,125.62,125.62,124.52,124.52,125.18,68.38,89.24,107.99,124.92,142.51,163.77,0.0,163.1,165.45,0.0,69.25,69.25,69.69,69.69,69.78,0.0,0.09,38.85,62.6,69.47,70.1,69.24,67.69,0.0,74.46,70.88,0.0
2019-04-23,(二),22860.0,22758.0,21935.0,21935.0,21465.0,14.0,470.0,5354.0,11568.0,4327.0,689.0,31.0,105.0,48.0,32.0,124.7,124.78,123.81,123.81,124.57,67.75,88.91,108.0,124.87,142.24,166.18,160.2,168.0,163.95,166.31,68.8,68.75,69.33,69.33,69.44,0.0,0.11,37.83,62.32,69.46,69.75,68.71,66.67,74.8,69.0,69.41,65.51
2019-04-24,(三),22832.0,22832.0,21927.0,21927.0,21465.0,23.0,462.0,5168.0,11448.0,4649.0,670.0,26.0,54.0,75.0,45.0,125.09,125.09,124.22,124.22,124.98,66.5,88.81,107.93,124.95,142.35,164.6,160.03,162.4,166.13,163.38,68.84,68.84,69.27,69.27,69.4,0.0,0.13,38.89,60.7,69.14,69.74,68.93,66.97,64.62,70.21,70.0,65.6
2019-04-25,(四),22776.0,22684.0,21792.0,21792.0,21379.0,18.0,413.0,5335.0,11602.0,4257.0,671.0,20.0,89.0,47.0,29.0,124.66,124.67,123.77,123.77,124.45,66.85,88.59,108.13,124.75,142.26,165.71,164.07,168.1,165.45,163.45,69.05,69.03,69.44,69.44,69.54,0.0,0.1,35.84,62.13,69.52,69.92,68.65,67.3,64.95,70.48,72.35,66.79
2019-04-26,(五),24827.0,24827.0,23793.0,23793.0,23338.0,21.0,455.0,5495.0,12295.0,5282.0,867.0,25.0,101.0,128.0,12.0,125.73,125.73,124.68,124.68,125.38,66.43,88.59,108.04,124.93,142.4,166.51,160.2,165.0,169.37,163.08,69.58,69.58,69.96,69.96,70.07,0.0,0.11,35.06,62.47,69.72,70.37,69.68,68.31,77.01,66.99,72.64,68.72
2019-04-27,(六),16905.0,16809.0,16243.0,16243.0,15924.0,11.0,319.0,4238.0,8529.0,2988.0,497.0,22.0,79.0,46.0,22.0,124.02,124.02,123.16,123.16,123.84,70.5,89.28,107.78,124.52,142.15,166.6,160.65,173.5,165.79,163.32,71.88,71.85,72.12,72.11,72.23,-0.01,0.11,38.26,63.88,71.59,72.57,72.06,70.99,67.78,75.54,70.0,71.73
2019-04-28,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,(一),23550.0,23464.0,22497.0,22497.0,21996.0,27.0,501.0,5576.0,11616.0,4590.0,723.0,0.0,106.0,108.0,0.0,124.63,124.64,123.7,123.7,124.48,69.18,89.25,107.86,124.68,142.32,164.24,0.0,163.6,165.2,0.0,70.01,69.99,70.42,70.42,70.53,0.0,0.11,39.02,63.69,70.42,70.82,69.91,68.91,0.0,72.96,71.44,0.0
2019-04-30,(二),21708.0,21708.0,20839.0,20839.0,20264.0,18.0,575.0,5493.0,10443.0,4070.0,750.0,26.0,91.0,91.0,50.0,124.21,124.21,123.17,123.17,124.14,69.55,88.94,107.74,124.66,142.34,165.61,160.55,166.8,166.12,164.72,70.43,70.43,70.86,70.86,71.02,0.0,0.16,38.24,63.26,70.69,71.46,70.34,68.05,71.53,72.2,72.18,67.33
2019-05-01,(三),22266.0,22180.0,21267.0,21267.0,20693.0,46.0,574.0,5169.0,10948.0,4360.0,677.0,22.0,79.0,96.0,19.0,124.5,124.51,123.75,123.75,124.72,65.57,88.73,108.02,124.77,142.41,164.88,160.95,164.6,166.83,162.42,70.79,70.77,71.23,71.23,71.39,0.0,0.16,33.6,63.15,71.28,71.74,70.79,69.19,71.34,71.09,68.97,67.24
2019-05-02,(四),21847.0,21847.0,20935.0,20935.0,20284.0,28.0,651.0,5208.0,10657.0,4207.0,671.0,35.0,55.0,106.0,16.0,124.18,124.18,123.42,123.42,124.54,69.63,88.52,107.68,124.9,142.42,166.66,160.5,164.2,169.08,166.5,71.44,71.44,71.85,71.85,72.06,0.0,0.21,37.63,62.75,71.72,72.43,71.6,70.16,69.86,72.47,72.04,63.42
2019-05-03,(五),24124.0,24035.0,23017.0,23017.0,22467.0,30.0,550.0,4927.0,12007.0,5270.0,866.0,27.0,105.0,95.0,36.0,125.95,125.96,124.96,124.96,125.85,69.02,88.83,107.75,125.11,142.51,164.45,164.03,164.7,165.24,162.17,73.1,73.09,73.45,73.46,73.6,0.01,0.15,41.76,65.1,73.18,73.95,73.32,71.66,68.49,70.95,74.05,69.07
2019-05-04,(六),16657.0,16657.0,16126.0,16126.0,15676.0,12.0,450.0,4222.0,8292.0,2986.0,487.0,19.0,57.0,56.0,44.0,123.62,123.62,122.86,122.86,123.86,64.96,87.84,107.85,124.48,142.32,165.91,161.65,167.5,167.85,163.34,76.16,76.16,76.38,76.38,76.58,0.0,0.2,42.77,66.9,75.82,76.99,76.53,75.36,67.55,74.21,80.04,70.41
2019-05-05,(日),99.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.54,0.0,102.8,102.8,102.8,0.0,0.0,102.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.85,0.0,90.1,90.1,90.1,0.0,0.0,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06,(一),22174.0,22174.0,21091.0,21091.0,20636.0,32.0,455.0,5159.0,10892.0,4387.0,798.0,0.0,136.0,62.0,0.0,125.03,125.03,123.84,123.84,124.62,66.91,88.41,107.83,124.72,142.36,165.23,0.0,163.2,164.87,0.0,75.07,75.07,75.63,75.63,75.74,0.0,0.11,42.84,68.39,75.52,75.99,75.35,73.07,0.0,73.71,83.15,0.0
2019-05-07,(二),21495.0,21495.0,20547.0,20547.0,20037.0,19.0,510.0,5385.0,10311.0,4148.0,651.0,20.0,97.0,48.0,28.0,123.96,123.96,123.32,123.32,124.18,66.45,89.29,107.5,124.82,142.27,165.61,163.67,167.8,167.39,164.54,76.07,76.07,76.64,76.64,76.77,0.0,0.13,44.88,69.82,76.22,77.1,76.61,73.65,74.7,75.2,78.62,75.44
2019-05-08,(三),21805.0,21716.0,20606.0,20606.0,20064.0,31.0,542.0,5228.0,10442.0,4186.0,916.0,18.0,74.0,84.0,32.0,125.01,125.02,123.46,123.47,124.4,69.21,88.74,107.67,124.74,142.42,168.81,163.77,165.1,167.6,161.94,77.7,77.69,78.4,78.39,78.54,-0.01,0.14,50.04,70.71,78.31,78.82,78.08,72.28,82.48,78.32,81.55,76.72
2019-05-09,(四),21783.0,21783.0,20713.0,20713.0,20327.0,30.0,386.0,4837.0,10688.0,4557.0,904.0,3.0,128.0,64.0,50.0,125.82,125.82,124.6,124.6,125.28,67.6,88.95,107.78,124.88,142.57,166.48,161.0,166.9,166.66,164.56,78.09,78.09,78.59,78.59,78.7,0.0,0.11,43.16,70.3,78.54,79.04,78.04,75.52,71.42,81.84,83.95,72.56
2019-05-10,(五),24358.0,24269.0,23026.0,23026.0,22564.0,30.0,462.0,4873.0,12017.0,5309.0,1128.0,31.0,155.0,154.0,25.0,126.59,126.61,125.46,125.46,126.22,68.96,88.38,107.92,125.18,142.6,165.19,163.95,165.1,169.04,162.12,78.33,78.32,78.77,78.77,78.89,0.0,0.12,47.55,70.26,78.59,79.27,78.22,77.25,74.23,75.81,86.62,76.21
2019-05-11,(六),16718.0,16718.0,16077.0,16077.0,15776.0,27.0,301.0,4240.0,8224.0,3091.0,593.0,31.0,77.0,84.0,29.0,124.46,124.46,123.58,123.58,124.24,58.22,88.78,108.12,124.64,142.19,165.92,161.69,172.9,165.52,167.86,80.15,80.15,80.44,80.43,80.56,-0.01,0.12,39.74,71.58,79.6,80.94,80.64,79.78,80.32,76.37,87.65,73.19
